Profile ID,GW,OR,#,OP,GWR,GWP,PB,TM,TC,£m
8278085,GW32,"7,540,380",down,1513,"8,411,983",41,4,0,0,98.7
8278085,GW31,"7,468,583",up,1472,"2,398,125",55,2,0,0,98.7
8278085,GW30,"7,946,463",up,1417,"5,715,874",44,12,0,0,98.6
8278085,GW29,"8,026,913",up,1373,"2,953,178",67,0,0,0,98.5
8278085,GW28,"8,336,994",down,1306,"11,419,826",32,0,0,0,98.7
8278085,GW27,"7,979,248",up,1274,"1,025,380",61,2,0,0,98.7
8278085,GW26,"8,309,934",down,1213,"10,442,047",46,7,0,0,98.8
8278085,GW25,"8,053,232",down,1167,"7,826,021",55,2,0,0,98.4
8278085,GW24,"8,051,624",up,1112,"2,287,588",66,1,0,0,98.2
8278085,GW23,"8,342,430",down,1046,"5,065,120",46,13,0,0,97.9
8278085,GW22,"8,330,715",up,1000,"571,097",59,11,0,0,97.6
8278085,GW21,"8,688,928",down,941,"9,164,776",40,5,0,0,97.5
8278085,GW20,"8,629,931",up,901,"4,872,555",45,7,0,0,97.2
8278085,GW19,"8,782,497",up,856,"3,124,540",47,3,0,0,96.8
8278085,GW18,"8,931,866",up,809,"1,550,182",57,14,0,0,96.6
8278085,GW17,"9,238,151",down,752,"10,750,360",45,2,0,0,96.7
8278085,GW16,"8,987,108",down,707,"12,235,793",32,9,0,0,97
8278085,GW15,"8,324,439",down,675,"10,302,111",37,7,0,0,97.2
8278085,GW14,"7,953,199",down,638,"9,212,662",48,10,0,0,97.2
8278085,GW13,"7,693,273",up,590,"1,589,936",48,8,0,0,97.3
8278085,GW12,"8,297,674",up,542,"3,450,577",45,2,0,0,97.4
8278085,GW11,"8,577,836",up,497,"2,501,797",46,2,0,0,97.8
8278085,GW10,"8,901,748",down,451,"10,154,586",52,7,0,0,98
8278085,GW9,"8,602,054",down,399,"10,029,644",35,5,0,0,98.7
8278085,GW8,"8,097,909",down,364,"9,992,246",40,14,0,0,98.9
8278085,GW7,"7,550,383",down,324,"9,007,809",49,6,0,0,99.2
8278085,GW6,"7,057,481",up,275,"6,556,070",41,7,0,0,99.4
8278085,GW5,"7,161,311",down,234,"11,158,259",26,12,0,0,99.9
8278085,GW4,"5,527,569",down,208,"8,400,500",56,14,1,0,100
8278085,GW3,"4,561,541",down,152,"7,516,543",43,9,2,0,99.9
8278085,GW2,"3,634,170",up,109,"943,795",69,6,0,0,100
8278085,GW1,"8,200,235",same,40,"8,200,248",40,17,0,0,100
8982438,GW38,"8,434,964",up,1748,"4,441,700",47,0,0,0,99
8982438,GW37,"8,582,841",down,1701,"9,597,159",44,0,0,0,99.2
8982438,GW36,"8,510,309",down,1657,"11,840,338",36,0,0,0,99.2
8982438,GW35,"8,139,871",down,1621,"10,779,055",38,2,0,0,99.2
8982438,GW34,"7,949,624",up,1583,"6,946,720",33,0,0,0,99.1
8982438,GW33,"7,974,026",down,1550,"10,787,506",46,4,0,0,99
8982438,GW32,"7,719,001",down,1504,"8,079,246",42,2,0,0,99.2
8982438,GW31,"7,676,988",up,1462,"4,930,754",43,2,0,0,99.2
8982438,GW30,"7,899,467",up,1419,"5,295,890",45,6,0,0,99
8982438,GW29,"8,000,557",up,1374,"2,523,824",69,2,0,0,99
8982438,GW28,"8,352,227",down,1305,"11,846,704",29,0,0,0,99.1
8982438,GW27,"7,927,965",down,1276,"6,708,526",44,2,0,0,99.1
8982438,GW26,"7,870,232",up,1232,"5,471,086",61,1,0,0,99.1
8982438,GW25,"7,953,038",up,1171,"6,371,579",59,1,0,0,98.8
8982438,GW24,"8,045,957",up,1112,"3,875,127",61,1,0,0,98.7
8982438,GW23,"8,215,398",up,1051,"3,471,480",50,5,0,0,98.4
8982438,GW22,"8,301,071",up,1001,"487,491",60,7,0,0,98.2
8982438,GW21,"8,682,191",down,941,"9,454,648",39,3,0,0,98.1
8982438,GW20,"8,599,114",up,902,"1,776,880",56,1,0,0,98.2
8982438,GW19,"9,009,256",up,846,"5,721,223",41,2,0,0,98
8982438,GW18,"9,017,014",up,805,"131,086",73,11,0,0,98.1
8982438,GW17,"9,661,833",up,732,"9,392,199",54,2,0,0,98
8982438,GW16,"9,682,751",up,678,"8,450,900",53,2,0,0,98
8982438,GW15,"9,695,394",up,625,"5,115,151",51,5,0,0,97.8
8982438,GW14,"9,817,768",up,574,"7,402,464",56,3,0,0,97.8
8982438,GW13,"10,013,996",up,518,"1,123,406",51,1,0,0,97.9
8982438,GW12,"10,413,818",down,467,"9,714,139",29,2,0,0,98
8982438,GW11,"10,283,389",up,438,"1,427,347",50,2,0,0,98.2
8982438,GW10,"10,575,480",down,388,"11,809,414",39,2,0,0,98.2
8982438,GW9,"10,244,528",up,349,"3,842,677",52,4,0,0,98.7
8982438,GW8,"10,456,005",down,297,"10,992,389",34,12,0,0,98.9
8982438,GW7,"10,197,826",down,263,"11,150,205",36,3,0,0,99.1
8982438,GW6,"9,785,048",down,227,"11,121,070",22,1,0,0,99.3
8982438,GW5,"9,180,923",down,205,"10,206,003",31,4,0,0,99.5
8982438,GW4,"8,731,548",up,174,"7,945,909",57,3,0,0,99.6
8982438,GW3,"8,777,372",down,117,"9,749,030",35,2,0,0,99.7
8982438,GW2,"8,287,824",up,82,"6,780,851",46,6,0,0,100
8982438,GW1,"8,771,507",same,36,"8,771,522",36,6,0,0,100
3502359,GW38,"8,658,677",down,1733,"11,897,553",21,0,0,0,99.3
3502359,GW37,"8,425,935",up,1712,"4,011,106",61,0,0,0,99.6
3502359,GW36,"8,609,338",up,1651,"6,152,810",68,0,0,0,99.6
3502359,GW35,"8,784,257",up,1583,"1,495,190",65,2,0,0,99.7
3502359,GW34,"9,068,356",down,1518,"12,921,763",4,0,0,0,99.8
3502359,GW33,"8,619,899",down,1514,"11,143,511",44,4,0,0,99.9
3502359,GW32,"8,379,797",down,1470,"8,736,407",40,2,0,0,99.9
3502359,GW31,"8,325,792",down,1430,"10,959,570",19,2,0,0,100
3502359,GW30,"8,074,144",up,1411,"5,295,890",45,8,0,0,100.2
3502359,GW29,"8,176,900",up,1366,"3,909,713",63,2,0,0,100
3502359,GW28,"8,401,109",down,1303,"10,708,905",36,0,0,0,100.2
3502359,GW27,"8,142,324",down,1267,"7,767,657",42,2,0,0,100.1
3502359,GW26,"8,041,858",down,1225,"9,007,596",51,3,0,0,100
3502359,GW25,"7,888,508",down,1174,"8,160,498",54,2,0,0,99.8
3502359,GW24,"7,850,610",up,1120,"4,626,420",59,7,0,0,99.9
3502359,GW23,"7,975,550",down,1061,"7,859,411",40,5,0,0,99.7
3502359,GW22,"7,817,510",down,1021,"8,776,682",35,5,0,0,99.7
3502359,GW21,"7,639,340",down,986,"9,454,648",39,3,0,0,99.9
3502359,GW20,"7,445,036",down,947,"11,046,106",27,1,0,0,100.3
3502359,GW19,"7,027,355",down,920,"11,089,110",29,2,0,0,100.4
3502359,GW18,"6,641,697",down,891,"10,643,585",33,11,0,0,100.2
3502359,GW17,"6,263,724",up,858,"4,623,817",74,12,0,0,100.2
3502359,GW16,"6,470,629",down,784,"11,713,062",38,10,0,0,100.7
3502359,GW15,"5,532,029",down,746,"7,512,038",45,16,0,0,100.7
3502359,GW14,"5,320,410",up,701,"2,285,757",73,8,0,0,100.6
3502359,GW13,"5,886,732",up,628,"2,482,644",44,15,0,0,100.8
3502359,GW12,"6,392,017",down,584,"8,543,211",32,5,0,0,100.9
3502359,GW11,"6,033,701",up,552,"5,499,544",39,2,0,0,101.2
3502359,GW10,"6,047,230",down,513,"9,476,522",55,7,0,0,101.3
3502359,GW9,"5,403,224",down,458,"9,669,365",36,17,0,0,101.3
3502359,GW8,"4,714,832",down,422,"7,549,023",52,18,1,0,101
3502359,GW7,"4,281,676",up,370,"1,849,225",77,2,3,0,100.5
3502359,GW6,"5,488,525",down,293,"9,537,224",29,3,0,0,100.6
3502359,GW5,"3,769,183",up,264,"127,409",67,7,0,0,100.4
3502359,GW4,"6,822,954",down,197,"10,637,500",45,7,0,0,100
3502359,GW3,"4,561,541",up,152,"5,226,808",49,5,2,0,99.9
3502359,GW2,"4,919,019",up,103,"4,168,589",54,7,0,0,99.7
3502359,GW1,"6,072,139",same,49,"6,072,149",49,3,0,0,100
1443578,GW38,"8,867,798",down,1718,"8,295,017",34,3,0,0,101.1
1443578,GW37,"8,830,529",down,1684,"9,335,163",45,2,0,0,101.3
1443578,GW36,"8,788,351",down,1639,"10,701,939",45,5,0,0,101.3
1443578,GW35,"8,602,938",down,1594,"11,745,221",33,8,0,0,101.3
1443578,GW34,"8,349,788",up,1561,"331,563",68,0,0,0,101
1443578,GW33,"8,963,650",down,1493,"11,461,705",42,2,0,0,101.1
1443578,GW32,"8,717,768",down,1451,"11,923,913",27,3,0,0,101.4
1443578,GW31,"8,436,556",up,1424,"6,096,587",38,7,0,0,101.4
1443578,GW30,"8,568,323",up,1386,"4,080,616",48,6,0,0,101.3
1443578,GW29,"8,727,835",down,1338,"8,940,405",45,0,0,0,101.4
1443578,GW28,"8,598,156",down,1293,"9,852,224",40,2,0,0,101.6
1443578,GW27,"8,445,967",down,1253,"10,219,573",37,0,0,0,101.5
1443578,GW26,"8,242,241",down,1216,"8,685,124",52,0,0,0,101.3
1443578,GW25,"8,122,752",down,1164,"9,882,609",48,0,0,0,101.1
1443578,GW24,"7,950,063",down,1116,"10,372,378",44,1,0,0,100.6
1443578,GW23,"7,684,126",up,1072,"310,110",68,10,0,0,100.1
1443578,GW22,"8,235,032",up,1004,"94,630",69,10,0,0,99.7
1443578,GW21,"8,816,983",down,935,"10,241,368",36,3,0,0,99.4
1443578,GW20,"8,675,819",up,899,"3,867,991",48,0,0,0,99.1
1443578,GW19,"8,899,770",down,851,"8,233,782",36,0,0,0,98.9
1443578,GW18,"8,787,255",down,815,"7,474,955",41,0,0,0,98.9
1443578,GW17,"8,714,407",down,774,"9,558,252",53,0,0,0,98.8
1443578,GW16,"8,597,568",down,721,"9,630,750",49,0,0,0,98.8
1443578,GW15,"8,419,606",up,672,"2,813,572",58,2,0,0,98.7
1443578,GW14,"8,755,934",down,614,"12,191,755",24,6,0,0,98.5
1443578,GW13,"7,691,630",up,590,"2,759,734",43,2,0,0,98.7
1443578,GW12,"8,093,902",up,547,"4,486,701",42,7,0,0,98.7
1443578,GW11,"8,258,982",up,505,"4,518,598",41,2,0,0,98.7
1443578,GW10,"8,396,168",down,464,"8,383,218",59,2,0,0,98.6
1443578,GW9,"8,330,125",up,405,"5,084,106",48,2,0,0,99
1443578,GW8,"8,440,301",up,357,"7,385,056",52,2,0,0,99.4
1443578,GW7,"8,638,396",down,305,"9,427,248",47,8,0,0,99.5
1443578,GW6,"8,300,919",up,258,"6,361,555",42,2,0,0,99.7
1443578,GW5,"8,574,451",down,216,"11,383,131",24,3,0,0,100
1443578,GW4,"7,338,352",down,192,"11,218,249",39,1,0,0,100.1
1443578,GW3,"4,389,105",up,153,"4,757,163",50,3,1,0,100.1
1443578,GW2,"5,021,683",down,103,"8,357,098",41,2,1,0,99.9
1443578,GW1,"2,372,235",same,62,"2,372,236",62,2,0,0,100
712377,GW38,"9,224,862",down,1692,"8,939,139",32,0,0,0,98.7
712377,GW37,"9,166,019",down,1660,"10,085,521",42,0,0,0,98.7
712377,GW36,"9,098,774",down,1618,"9,920,291",50,6,0,0,98.7
712377,GW35,"9,021,225",up,1568,"7,845,233",47,9,0,0,98.5
712377,GW34,"9,023,057",up,1521,"5,964,827",36,0,0,0,98.6
712377,GW33,"9,094,935",down,1485,"10,787,506",46,2,0,0,98.6
712377,GW32,"8,927,884",down,1439,"12,807,937",17,3,0,0,98.8
712377,GW31,"8,479,628",down,1422,"9,475,239",25,7,0,0,98.9
712377,GW30,"8,360,040",down,1397,"8,359,371",38,9,0,0,99.1
712377,GW29,"8,322,728",up,1359,"1,047,304",78,4,0,0,99.1
712377,GW28,"8,834,389",down,1281,"11,419,826",32,2,0,0,99.3
712377,GW27,"8,536,550",up,1249,"1,533,804",58,0,0,0,99.2
712377,GW26,"8,779,437",up,1191,"4,755,467",63,4,0,0,99
712377,GW25,"8,910,704",up,1128,"5,594,309",61,9,0,0,98.5
712377,GW24,"9,077,358",up,1067,"2,287,588",66,2,0,0,98.5
712377,GW23,"9,322,169",up,1001,"260,609",69,8,0,0,98.2
712377,GW22,"9,739,540",up,932,"1,379,973",53,10,0,0,98
712377,GW21,"9,901,773",down,879,"12,325,770",22,3,0,0,98.3
712377,GW20,"9,582,625",down,857,"12,441,839",17,1,0,0,98.5
712377,GW19,"9,158,967",down,840,"12,438,087",20,0,0,0,98.6
712377,GW18,"8,672,915",up,820,"895,568",61,0,0,0,98.9
712377,GW17,"9,084,228",down,759,"9,558,252",53,0,0,0,99.1
712377,GW16,"9,021,078",down,706,"11,310,107",41,10,0,0,99.6
712377,GW15,"8,648,773",down,665,"7,910,002",44,14,0,0,100.1
712377,GW14,"8,545,001",down,621,"11,092,997",36,6,0,0,100.5
712377,GW13,"7,917,741",down,585,"12,270,640",14,10,0,0,100.6
712377,GW12,"7,043,176",up,571,"4,486,701",42,10,0,0,100.7
712377,GW11,"7,211,744",up,529,"4,027,379",43,11,3,0,100.4
712377,GW10,"7,430,430",down,486,"8,383,218",59,14,0,0,100.2
712377,GW9,"7,228,121",down,427,"6,097,603",45,16,0,0,100.3
712377,GW8,"7,143,971",down,382,"9,987,097",41,6,4,0,100.7
712377,GW7,"6,398,877",up,341,"5,680,434",62,15,0,0,100.8
712377,GW6,"6,725,064",down,279,"10,535,202",25,3,0,0,101.2
712377,GW5,"4,983,186",down,254,"11,015,399",27,9,0,0,101.2
712377,GW4,"3,001,965",down,227,"5,743,812",64,6,1,0,101
712377,GW3,"2,738,279",down,163,"9,618,239",36,2,1,0,100.7
712377,GW2,"934,865",up,127,"594,775",73,6,1,0,100.1
712377,GW1,"4,551,053",same,54,"4,551,060",54,5,0,0,100
6429751,GW38,"9,279,317",down,1688,"10,737,886",26,0,0,0,97.2
6429751,GW37,"9,141,280",down,1662,"11,405,527",35,2,0,0,97.6
6429751,GW36,"8,971,838",down,1627,"9,751,718",51,3,0,0,97.7
6429751,GW35,"8,900,062",down,1576,"10,779,055",38,5,0,0,98
6429751,GW34,"8,751,586",down,1538,"9,949,235",24,0,0,0,97.8
6429751,GW33,"8,625,250",up,1514,"5,102,735",68,13,0,0,97.9
6429751,GW32,"8,811,938",up,1446,"3,494,686",55,4,0,0,98
6429751,GW31,"9,035,078",down,1391,"8,675,273",28,0,0,0,97.9
6429751,GW30,"8,999,241",down,1363,"7,933,278",39,9,0,0,98.1
6429751,GW29,"8,994,305",down,1324,"9,455,500",44,9,4,0,98.2
6429751,GW28,"8,855,194",down,1280,"8,349,384",46,3,0,0,98.3
6429751,GW27,"8,842,681",down,1234,"8,825,561",40,14,0,0,98.2
6429751,GW26,"8,720,818",down,1194,"11,474,262",41,10,0,0,98.1
6429751,GW25,"8,382,506",down,1153,"8,790,973",52,4,0,0,98.3
6429751,GW24,"8,328,687",down,1101,"12,243,394",34,6,0,0,98.8
6429751,GW23,"7,827,247",up,1067,"4,224,890",48,20,0,0,99
6429751,GW22,"7,875,115",down,1019,"9,765,441",33,15,0,0,98.9
6429751,GW21,"7,646,280",up,986,"1,780,887",62,13,0,0,98.7
6429751,GW20,"8,072,070",up,924,"1,094,141",61,4,4,0,98.7
6429751,GW19,"8,619,254",down,863,"11,961,500",25,0,0,0,99.2
6429751,GW18,"8,211,711",down,838,"7,933,242",40,0,0,0,99.5
6429751,GW17,"8,102,229",down,798,"8,677,311",58,0,0,0,99.7
6429751,GW16,"8,031,134",down,740,"11,310,107",41,15,0,0,100.1
6429751,GW15,"7,497,801",down,699,"11,221,675",33,5,0,0,100.2
6429751,GW14,"6,884,168",down,666,"9,404,018",47,20,0,0,100.2
6429751,GW13,"6,357,483",up,619,"997,912",52,7,0,0,99.9
6429751,GW12,"7,236,046",up,567,"998,731",57,18,2,0,99.6
6429751,GW11,"8,065,790",up,510,"3,623,978",43,3,0,0,99.6
6429751,GW10,"8,288,823",down,467,"11,268,270",46,8,3,0,99.6
6429751,GW9,"7,546,581",down,421,"6,097,603",45,5,0,0,99.5
6429751,GW8,"7,473,749",down,376,"9,029,817",45,11,0,0,99.7
6429751,GW7,"7,113,001",up,331,"3,260,766",71,6,1,0,99.7
6429751,GW6,"8,189,072",down,260,"7,368,670",38,0,1,0,99.7
6429751,GW5,"8,176,679",down,222,"10,962,490",28,15,1,0,99.7
6429751,GW4,"7,155,807",up,194,"6,583,012",62,6,3,0,99.7
6429751,GW3,"7,500,144",down,132,"8,331,403",40,0,0,0,99.7
6429751,GW2,"7,012,665",up,92,"3,864,995",55,0,0,0,100
6429751,GW1,"8,650,853",same,37,"8,650,867",37,1,0,0,100
9453697,GW38,"11,194,067",up,1494,"8,295,017",34,0,0,0,98.4
9453697,GW37,"11,195,906",down,1460,"12,461,593",25,0,0,0,98.4
9453697,GW36,"11,084,616",up,1435,"8,644,035",57,0,0,0,98.4
9453697,GW35,"11,154,772",down,1378,"12,500,937",26,0,0,0,98.8
9453697,GW34,"11,024,610",down,1352,"9,636,103",25,0,0,0,98.7
9453697,GW33,"10,980,554",down,1327,"11,740,821",40,0,0,0,98.7
9453697,GW32,"10,877,365",up,1287,"6,690,724",46,0,0,0,98.9
9453697,GW31,"10,941,443",up,1241,"5,155,868",42,0,0,0,98.7
9453697,GW30,"11,077,256",down,1199,"9,958,863",34,0,0,0,98.7
9453697,GW29,"11,048,531",down,1165,"9,710,303",42,0,0,0,98.7
9453697,GW28,"10,999,476",down,1123,"11,571,936",31,0,0,0,98.8
9453697,GW27,"10,890,965",down,1092,"12,011,207",31,0,0,0,98.9
9453697,GW26,"10,759,048",down,1061,"10,184,879",47,0,0,0,98.9
9453697,GW25,"10,691,662",up,1014,"9,366,091",50,0,0,0,98.8
9453697,GW24,"10,704,348",up,964,"1,782,750",68,0,0,0,98.8
9453697,GW23,"10,887,263",down,896,"12,195,286",26,0,0,0,99.2
9453697,GW22,"10,670,092",up,870,"2,050,540",50,3,0,0,99.3
9453697,GW21,"10,761,897",down,820,"11,729,909",28,0,0,0,99.4
9453697,GW20,"10,638,756",up,792,"3,867,991",48,0,0,0,99.6
9453697,GW19,"10,814,081",up,744,"2,777,665",48,1,0,0,99.8
9453697,GW18,"10,924,652",up,696,"4,728,297",47,0,0,0,99.6
9453697,GW17,"11,001,893",up,649,"8,069,846",61,3,0,0,99.1
9453697,GW16,"11,128,787",up,588,"3,888,362",67,2,0,0,98.5
9453697,GW15,"11,295,660",up,521,"5,500,137",50,8,0,0,98.2
9453697,GW14,"11,356,674",up,471,"5,359,071",63,4,0,0,98
9453697,GW13,"11,491,913",up,408,"5,716,344",35,0,0,0,97.8
9453697,GW12,"11,519,518",down,373,"10,071,572",28,0,0,0,97.9
9453697,GW11,"11,489,517",down,345,"12,288,229",15,0,0,0,98.1
9453697,GW10,"11,345,213",down,330,"12,151,572",30,0,0,0,98.4
9453697,GW9,"11,097,241",down,300,"11,996,708",24,0,0,0,98.8
9453697,GW8,"10,846,231",down,276,"11,388,841",31,0,0,0,98.8
9453697,GW7,"10,602,369",down,245,"11,876,514",25,0,0,0,99.1
9453697,GW6,"10,008,091",down,220,"10,754,130",24,0,0,0,99.2
9453697,GW5,"9,583,607",down,196,"11,158,259",26,5,0,0,99.5
9453697,GW4,"8,968,049",down,170,"9,782,526",50,1,0,0,99.9
9453697,GW3,"8,580,364",down,120,"11,275,181",18,0,0,0,99.9
9453697,GW2,"5,128,155",up,102,"3,021,533",58,0,0,0,100.1
9453697,GW1,"7,400,945",same,44,"7,400,956",44,0,0,0,100
